,auto_id,ID,Date,Company,Title,Location,Link
5808,554,OZKcxuMalUHDqCmR2dM2Pg==,2021-10-06,CaseWare International Inc.,"Technology Analyst, Service Delivery Co-op",Canada,https://ca.linkedin.com/jobs/view/technology-analyst-service-delivery-co-op-at-caseware-international-inc-2746795658?refId=bZ7mktucesvY4IKeFK9Hpw%3D%3D&trackingId=OZKcxuMalUHDqCmR2dM2Pg%3D%3D&position=5&pageNum=22&trk=public_jobs_jserp-result_search-card
5809,555,kYNL6ed/s2KVoyEuTDa6yg==,2021-10-17,Square,"Software Engineer, Risk Tools","Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/software-engineer-risk-tools-at-square-2652743016?refId=bZ7mktucesvY4IKeFK9Hpw%3D%3D&trackingId=kYNL6ed%2Fs2KVoyEuTDa6yg%3D%3D&position=6&pageNum=22&trk=public_jobs_jserp-result_search-card
5811,557,An4GMvNf9KLssYXO9Bazrg==,2021-10-20,Toptal,Business Analyst - Strategy & Analytics,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-strategy-analytics-at-toptal-2464358254?refId=bZ7mktucesvY4IKeFK9Hpw%3D%3D&trackingId=An4GMvNf9KLssYXO9Bazrg%3D%3D&position=8&pageNum=22&trk=public_jobs_jserp-result_search-card
5812,558,1Z21pw5izqgVJfoYIyjI6g==,2021-10-22,PEASI,Application Developer,Canada,https://ca.linkedin.com/jobs/view/application-developer-at-peasi-2762895401?refId=bZ7mktucesvY4IKeFK9Hpw%3D%3D&trackingId=1Z21pw5izqgVJfoYIyjI6g%3D%3D&position=9&pageNum=22&trk=public_jobs_jserp-result_search-card
5819,565,f8C9KXwJigBZQ65IaL3oSA==,2021-10-29,BMO Financial Group,"Senior Manager, Strategic Initiatives","Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/senior-manager-strategic-initiatives-at-bmo-financial-group-2771437060?refId=bZ7mktucesvY4IKeFK9Hpw%3D%3D&trackingId=f8C9KXwJigBZQ65IaL3oSA%3D%3D&position=16&pageNum=22&trk=public_jobs_jserp-result_search-card
5823,569,GYCeKJVQT/Q9p2Y1w/2q9w==,2021-10-21,Visier Inc.,"Program Manager, Embedded Analytics (Remote)","Vancouver, British Columbia, Canada",https://ca.linkedin.com/jobs/view/program-manager-embedded-analytics-remote-at-visier-inc-2731887126?refId=bZ7mktucesvY4IKeFK9Hpw%3D%3D&trackingId=GYCeKJVQT%2FQ9p2Y1w%2F2q9w%3D%3D&position=20&pageNum=22&trk=public_jobs_jserp-result_search-card
5825,571,9LOJYm92N9ysonPQ4oKlRA==,2021-10-23,Mailchimp,"Copywriter, Performance","Vancouver, British Columbia, Canada",https://ca.linkedin.com/jobs/view/copywriter-performance-at-mailchimp-2764660930?refId=bZ7mktucesvY4IKeFK9Hpw%3D%3D&trackingId=9LOJYm92N9ysonPQ4oKlRA%3D%3D&position=22&pageNum=22&trk=public_jobs_jserp-result_search-card
5827,573,,2021-11-01,"Papa Murphy's Holdings, Inc.",Digital Paid/SEO Marketing Manager (Remote),"Vancouver, British Columbia, Canada",https://ca.linkedin.com/jobs/view/digital-paid-seo-marketing-manager-remote-at-papa-murphy-s-holdings-inc-2779064790?refId=bZ7mktucesvY4IKeFK9Hpw%3D%3D&trackingId=wF3lAMo48RjvcwJOy%2B9GWg%3D%3D&position=24&pageNum=22&trk=public_jobs_jserp-result_search-card
5828,574,7Z8ATtC2L6N9i+Rp7XlYrA==,2021-11-01,Venor,Director of Customer Success,Canada,https://ca.linkedin.com/jobs/view/director-of-customer-success-at-venor-2778764082?refId=bZ7mktucesvY4IKeFK9Hpw%3D%3D&trackingId=7Z8ATtC2L6N9i%2BRp7XlYrA%3D%3D&position=25&pageNum=22&trk=public_jobs_jserp-result_search-card
5829,575,95srVBtuCa7DJDroq3gWOg==,2021-10-19,CloudAdvisors,Public Relations & Social Media Intern,"Vancouver, British Columbia, Canada",https://ca.linkedin.com/jobs/view/public-relations-social-media-intern-at-cloudadvisors-2755996461?refId=9tHgD5rqhtm%2F5LtYvoL%2B%2Fg%3D%3D&trackingId=95srVBtuCa7DJDroq3gWOg%3D%3D&position=1&pageNum=23&trk=public_jobs_jserp-result_search-card
5831,577,7R4N/7yHTfJNK8iRdmbFdA==,2021-10-14,S.I.Y.S | Struggle Is Your Success,Social Media Strategist,Canada,https://ca.linkedin.com/jobs/view/social-media-strategist-at-s-i-y-s-struggle-is-your-success-2756302960?refId=9tHgD5rqhtm%2F5LtYvoL%2B%2Fg%3D%3D&trackingId=7R4N%2F7yHTfJNK8iRdmbFdA%3D%3D&position=3&pageNum=23&trk=public_jobs_jserp-result_search-card
5832,578,bfbG56R4yvN3dx1DOKbSIQ==,2021-10-22,Pivotree,Vice President of Financial Planning & Analysis,Canada,https://ca.linkedin.com/jobs/view/vice-president-of-financial-planning-analysis-at-pivotree-2770026160?refId=9tHgD5rqhtm%2F5LtYvoL%2B%2Fg%3D%3D&trackingId=bfbG56R4yvN3dx1DOKbSIQ%3D%3D&position=4&pageNum=23&trk=public_jobs_jserp-result_search-card
5834,580,ecx4+AkAKRFKUWoEtqahuw==,2021-10-04,Mailchimp,"Content Strategist, Go-to-Market","Vancouver, British Columbia, Canada",https://ca.linkedin.com/jobs/view/content-strategist-go-to-market-at-mailchimp-2771484841?refId=9tHgD5rqhtm%2F5LtYvoL%2B%2Fg%3D%3D&trackingId=ecx4%2BAkAKRFKUWoEtqahuw%3D%3D&position=6&pageNum=23&trk=public_jobs_jserp-result_search-card
5836,582,ZSRCFKfEfmSlmlqYzGNUfQ==,2021-10-24,"One Percent Realty Ltd, brokerage",Marketing Intern,"Greater Toronto Area, Canada",https://ca.linkedin.com/jobs/view/marketing-intern-at-one-percent-realty-ltd-brokerage-2766058500?refId=9tHgD5rqhtm%2F5LtYvoL%2B%2Fg%3D%3D&trackingId=ZSRCFKfEfmSlmlqYzGNUfQ%3D%3D&position=8&pageNum=23&trk=public_jobs_jserp-result_search-card
5837,583,E52LkVNLdf8HlpC08JhgWQ==,2021-10-12,ML6 Search + Talent Advisory,"Manager, Digital Optimization","Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/manager-digital-optimization-at-ml6-search-%2B-talent-advisory-2747334948?refId=9tHgD5rqhtm%2F5LtYvoL%2B%2Fg%3D%3D&trackingId=E52LkVNLdf8HlpC08JhgWQ%3D%3D&position=9&pageNum=23&trk=public_jobs_jserp-result_search-card
5838,584,42oQIf3D+ehGyrl4T2xIiA==,2021-10-25,Valuize,Accountant,Canada,https://ca.linkedin.com/jobs/view/accountant-at-valuize-2767024815?refId=9tHgD5rqhtm%2F5LtYvoL%2B%2Fg%3D%3D&trackingId=42oQIf3D%2BehGyrl4T2xIiA%3D%3D&position=10&pageNum=23&trk=public_jobs_jserp-result_search-card
5840,586,Cy5Lm92/BJ7duGJ9MTPUlQ==,2021-10-18,EXO Insights,Bio Engineer,"Waterloo, Ontario, Canada",https://ca.linkedin.com/jobs/view/bio-engineer-at-exo-insights-2754997759?refId=9tHgD5rqhtm%2F5LtYvoL%2B%2Fg%3D%3D&trackingId=Cy5Lm92%2FBJ7duGJ9MTPUlQ%3D%3D&position=12&pageNum=23&trk=public_jobs_jserp-result_search-card
5842,588,bvxzC1iGm7IM5zgjXRJfeg==,2021-10-18,Red Hat,Customer Success Executive - Remote,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/customer-success-executive-remote-at-red-hat-2754650739?refId=9tHgD5rqhtm%2F5LtYvoL%2B%2Fg%3D%3D&trackingId=bvxzC1iGm7IM5zgjXRJfeg%3D%3D&position=14&pageNum=23&trk=public_jobs_jserp-result_search-card
5844,590,000jPh+DTesWBiIGvufMKQ==,2021-10-04,Randstad Canada,QA Analyst - Edmonton - Remote,"Edmonton, Alberta, Canada",https://ca.linkedin.com/jobs/view/qa-analyst-edmonton-remote-at-randstad-canada-2771085086?refId=9tHgD5rqhtm%2F5LtYvoL%2B%2Fg%3D%3D&trackingId=000jPh%2BDTesWBiIGvufMKQ%3D%3D&position=16&pageNum=23&trk=public_jobs_jserp-result_search-card
5845,591,l2BpoFrZxvpM00L4/l2m7Q==,2021-10-21,Shop First Nations,Digital Marketing Specialist (Paid Internship),"British Columbia, Canada",https://ca.linkedin.com/jobs/view/digital-marketing-specialist-paid-internship-at-shop-first-nations-2758108175?refId=9tHgD5rqhtm%2F5LtYvoL%2B%2Fg%3D%3D&trackingId=l2BpoFrZxvpM00L4%2Fl2m7Q%3D%3D&position=17&pageNum=23&trk=public_jobs_jserp-result_search-card
5846,592,Ftkbz18fk5+eypt5SCSM3w==,2021-10-04,Pearson,Remote Senior Digital Marketing Analyst,Canada,https://ca.linkedin.com/jobs/view/remote-senior-digital-marketing-analyst-at-pearson-2737082297?refId=9tHgD5rqhtm%2F5LtYvoL%2B%2Fg%3D%3D&trackingId=Ftkbz18fk5%2Beypt5SCSM3w%3D%3D&position=18&pageNum=23&trk=public_jobs_jserp-result_search-card
5849,595,EX7pE6Lmb/c0msv1k2Ae4g==,2021-10-15,FreshBooks,Marketing Operations Manager (Remote),"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/marketing-operations-manager-remote-at-freshbooks-2751932361?refId=9tHgD5rqhtm%2F5LtYvoL%2B%2Fg%3D%3D&trackingId=EX7pE6Lmb%2Fc0msv1k2Ae4g%3D%3D&position=21&pageNum=23&trk=public_jobs_jserp-result_search-card
5851,597,I2JtYsTJcVKaBX2fuXmGew==,2021-10-04,Mycelium Marketing,Junior Digital Advertising Manager,Canada,https://ca.linkedin.com/jobs/view/junior-digital-advertising-manager-at-mycelium-marketing-2737620295?refId=9tHgD5rqhtm%2F5LtYvoL%2B%2Fg%3D%3D&trackingId=I2JtYsTJcVKaBX2fuXmGew%3D%3D&position=23&pageNum=23&trk=public_jobs_jserp-result_search-card
5852,598,N4w9kgT1C5HReyHH9hLoUA==,2021-09-13,Salesforce,Solution Consulting - Business Architect,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/solution-consulting-business-architect-at-salesforce-2742344752?refId=9tHgD5rqhtm%2F5LtYvoL%2B%2Fg%3D%3D&trackingId=N4w9kgT1C5HReyHH9hLoUA%3D%3D&position=24&pageNum=23&trk=public_jobs_jserp-result_search-card
5853,599,xQ5wwGzC2nKXjD333vlmfQ==,2021-11-01,Newcomp Analytics,Cloud Data Engineer (Azure),"Greater Toronto Area, Canada",https://ca.linkedin.com/jobs/view/cloud-data-engineer-azure-at-newcomp-analytics-2691429522?refId=9tHgD5rqhtm%2F5LtYvoL%2B%2Fg%3D%3D&trackingId=xQ5wwGzC2nKXjD333vlmfQ%3D%3D&position=25&pageNum=23&trk=public_jobs_jserp-result_search-card
5855,601,/nK6CXmbudMfx9WfisqW5A==,2021-10-27,Anow,Customer Success Specialist,"Kelowna, British Columbia, Canada",https://ca.linkedin.com/jobs/view/customer-success-specialist-at-anow-2769432072?refId=AYX0DRf77P%2B6ogEsU6BuuQ%3D%3D&trackingId=%2FnK6CXmbudMfx9WfisqW5A%3D%3D&position=2&pageNum=24&trk=public_jobs_jserp-result_search-card
5856,602,QJFRGu+uSpovzauhIJ2P2Q==,2021-10-21,Vidyard,"Director, Technology & Data",Canada,https://ca.linkedin.com/jobs/view/director-technology-data-at-vidyard-2768556157?refId=AYX0DRf77P%2B6ogEsU6BuuQ%3D%3D&trackingId=QJFRGu%2BuSpovzauhIJ2P2Q%3D%3D&position=3&pageNum=24&trk=public_jobs_jserp-result_search-card
5857,603,DYVx6ZPIzfRGnnRVrNNT4g==,2021-10-18,Lowe's Canada,"Analyste information sur le produit, Télétravail","Boucherville, Quebec, Canada",https://ca.linkedin.com/jobs/view/analyste-information-sur-le-produit-t%C3%A9l%C3%A9travail-at-lowe-s-canada-2764197681?refId=AYX0DRf77P%2B6ogEsU6BuuQ%3D%3D&trackingId=DYVx6ZPIzfRGnnRVrNNT4g%3D%3D&position=4&pageNum=24&trk=public_jobs_jserp-result_search-card
5858,604,X5SXmrFwlziFhZrOAdp49Q==,2021-10-18,ZenHub,Head of Community,"Ottawa, Ontario, Canada",https://ca.linkedin.com/jobs/view/head-of-community-at-zenhub-2754945767?refId=AYX0DRf77P%2B6ogEsU6BuuQ%3D%3D&trackingId=X5SXmrFwlziFhZrOAdp49Q%3D%3D&position=5&pageNum=24&trk=public_jobs_jserp-result_search-card
5859,605,NxBdHJ5FvBR6YLnlCGRdwg==,2021-10-29,Hopper,(Remote) Senior Product Manager - Payments,Canada,https://ca.linkedin.com/jobs/view/remote-senior-product-manager-payments-at-hopper-2771436077?refId=AYX0DRf77P%2B6ogEsU6BuuQ%3D%3D&trackingId=NxBdHJ5FvBR6YLnlCGRdwg%3D%3D&position=6&pageNum=24&trk=public_jobs_jserp-result_search-card
5861,607,AEKLFnm1GymweqIiLAIgrg==,2021-07-20,Diversio,Engagement Manager,Canada,https://ca.linkedin.com/jobs/view/engagement-manager-at-diversio-2648216330?refId=AYX0DRf77P%2B6ogEsU6BuuQ%3D%3D&trackingId=AEKLFnm1GymweqIiLAIgrg%3D%3D&position=8&pageNum=24&trk=public_jobs_jserp-result_search-card
5862,608,JCrY6e/F+ZgJbsfmNIVZYA==,2021-10-26,PRECISIONheor,"Sr. Research Scientist, Evidence Synthesis (Remote, US, Canada)","Montreal, Quebec, Canada",https://ca.linkedin.com/jobs/view/sr-research-scientist-evidence-synthesis-remote-us-canada-at-precisionheor-2770229428?refId=AYX0DRf77P%2B6ogEsU6BuuQ%3D%3D&trackingId=JCrY6e%2FF%2BZgJbsfmNIVZYA%3D%3D&position=9&pageNum=24&trk=public_jobs_jserp-result_search-card
5863,609,PGP+dU8f2GTG+yqd+mIrVg==,2021-10-29,"Stanley Black & Decker, Inc.","Senior Manager, Revenue Growth and Margin, North America","Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/senior-manager-revenue-growth-and-margin-north-america-at-stanley-black-decker-inc-2779137640?refId=AYX0DRf77P%2B6ogEsU6BuuQ%3D%3D&trackingId=PGP%2BdU8f2GTG%2Byqd%2BmIrVg%3D%3D&position=10&pageNum=24&trk=public_jobs_jserp-result_search-card
5864,610,SU//JPutWCPp4MhAEdr86Q==,2021-10-27,Visier Inc.,SaaS Implementation Consultant (Remote),"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/saas-implementation-consultant-remote-at-visier-inc-2688425027?refId=AYX0DRf77P%2B6ogEsU6BuuQ%3D%3D&trackingId=SU%2F%2FJPutWCPp4MhAEdr86Q%3D%3D&position=11&pageNum=24&trk=public_jobs_jserp-result_search-card
5866,612,wk+aurpvILmsvrfNb7GYzw==,2021-10-08,Doxim,Business Analyst (6 Month Contract),Canada,https://ca.linkedin.com/jobs/view/business-analyst-6-month-contract-at-doxim-2746187653?refId=AYX0DRf77P%2B6ogEsU6BuuQ%3D%3D&trackingId=wk%2BaurpvILmsvrfNb7GYzw%3D%3D&position=13&pageNum=24&trk=public_jobs_jserp-result_search-card
5868,614,LHMUBXan2bpdjWjIj8cNRQ==,2021-10-25,Harvest Builders,Marketing Automation Specialist (Remote),"Vancouver, British Columbia, Canada",https://ca.linkedin.com/jobs/view/marketing-automation-specialist-remote-at-harvest-builders-2768199024?refId=AYX0DRf77P%2B6ogEsU6BuuQ%3D%3D&trackingId=LHMUBXan2bpdjWjIj8cNRQ%3D%3D&position=15&pageNum=24&trk=public_jobs_jserp-result_search-card
5869,615,fJzsQhZgcmudcX8ye7EAng==,2021-09-27,Vidyard,"Team Lead, Development",Canada,https://ca.linkedin.com/jobs/view/team-lead-development-at-vidyard-2769367348?refId=AYX0DRf77P%2B6ogEsU6BuuQ%3D%3D&trackingId=fJzsQhZgcmudcX8ye7EAng%3D%3D&position=16&pageNum=24&trk=public_jobs_jserp-result_search-card
5872,618,Nef2H5NvSTFibSROF3toBQ==,2021-10-26,dibs studio,Associate Producer,"Ontario, Canada",https://ca.linkedin.com/jobs/view/associate-producer-at-dibs-studio-2768401633?refId=AYX0DRf77P%2B6ogEsU6BuuQ%3D%3D&trackingId=Nef2H5NvSTFibSROF3toBQ%3D%3D&position=19&pageNum=24&trk=public_jobs_jserp-result_search-card
5873,619,+dnkkmuMyOyL12ZilWhF4Q==,2021-09-18,Pelmorex Corp,Business Technical Lead (Remote),"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-technical-lead-remote-at-pelmorex-corp-2749235082?refId=AYX0DRf77P%2B6ogEsU6BuuQ%3D%3D&trackingId=%2BdnkkmuMyOyL12ZilWhF4Q%3D%3D&position=20&pageNum=24&trk=public_jobs_jserp-result_search-card
5874,620,UymmH+HKQdjXtgJPCcwSHw==,2021-10-15,eSentire,Deal Desk Manager,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/deal-desk-manager-at-esentire-2753841010?refId=AYX0DRf77P%2B6ogEsU6BuuQ%3D%3D&trackingId=UymmH%2BHKQdjXtgJPCcwSHw%3D%3D&position=21&pageNum=24&trk=public_jobs_jserp-result_search-card
5875,621,eTU69FhCm4YU9Lbk0RRNAg==,2021-10-22,3M,Activation Marketer (Channel),"Greater Toronto Area, Canada",https://ca.linkedin.com/jobs/view/activation-marketer-channel-at-3m-2762890070?refId=AYX0DRf77P%2B6ogEsU6BuuQ%3D%3D&trackingId=eTU69FhCm4YU9Lbk0RRNAg%3D%3D&position=22&pageNum=24&trk=public_jobs_jserp-result_search-card
5876,622,EIIMC/AA676jSc4z9ahHBA==,2021-10-18,JourneyWoman™,Social Media/Editorial Intern,"Greater Toronto Area, Canada",https://ca.linkedin.com/jobs/view/social-media-editorial-intern-at-journeywoman%E2%84%A2-2712830016?refId=AYX0DRf77P%2B6ogEsU6BuuQ%3D%3D&trackingId=EIIMC%2FAA676jSc4z9ahHBA%3D%3D&position=23&pageNum=24&trk=public_jobs_jserp-result_search-card
5877,623,t4ilhRMb/jsw/BaodhHeLw==,2021-10-13,Allocadia,Growth Marketing Internship - Remote Canada,"Vancouver, British Columbia, Canada",https://ca.linkedin.com/jobs/view/growth-marketing-internship-remote-canada-at-allocadia-2754517368?refId=AYX0DRf77P%2B6ogEsU6BuuQ%3D%3D&trackingId=t4ilhRMb%2Fjsw%2FBaodhHeLw%3D%3D&position=24&pageNum=24&trk=public_jobs_jserp-result_search-card
5879,625,2YYTZtSxXXOPsMlCPzBchw==,2021-10-21,Dell Technologies,E-Commerce Advisor,"Ottawa, Ontario, Canada",https://ca.linkedin.com/jobs/view/e-commerce-advisor-at-dell-technologies-2765583948?refId=MJq%2F7rExaGhfSBlG05cjaQ%3D%3D&trackingId=2YYTZtSxXXOPsMlCPzBchw%3D%3D&position=1&pageNum=25&trk=public_jobs_jserp-result_search-card
5884,630,/50Dk1bfxEKGkn3R+E2acw==,2021-10-07,CaseWare International Inc.,Junior Accountant Co-op,Canada,https://ca.linkedin.com/jobs/view/junior-accountant-co-op-at-caseware-international-inc-2781352426?refId=MJq%2F7rExaGhfSBlG05cjaQ%3D%3D&trackingId=%2F50Dk1bfxEKGkn3R%2BE2acw%3D%3D&position=6&pageNum=25&trk=public_jobs_jserp-result_search-card
5886,632,DAIIpMF3HpWTxYOkUhWeQg==,2021-10-29,NielsenIQ,Tech Lead,"Markham, Ontario, Canada",https://ca.linkedin.com/jobs/view/tech-lead-at-nielseniq-2771009802?refId=MJq%2F7rExaGhfSBlG05cjaQ%3D%3D&trackingId=DAIIpMF3HpWTxYOkUhWeQg%3D%3D&position=8&pageNum=25&trk=public_jobs_jserp-result_search-card
5888,634,izSgf1GT4T6DVM8b/AmVoA==,2021-10-26,I Can for Kids,Social Media Coordinator - Volunteer,"Calgary, Alberta, Canada",https://ca.linkedin.com/jobs/view/social-media-coordinator-volunteer-at-i-can-for-kids-2767064872?refId=MJq%2F7rExaGhfSBlG05cjaQ%3D%3D&trackingId=izSgf1GT4T6DVM8b%2FAmVoA%3D%3D&position=10&pageNum=25&trk=public_jobs_jserp-result_search-card
5890,636,TQapC8ZbBTkE/xFX7ijxhg==,2021-10-21,Thumbtack,Senior Business Strategy & Operations Manager,"Ontario, Canada",https://ca.linkedin.com/jobs/view/senior-business-strategy-operations-manager-at-thumbtack-2657353060?refId=MJq%2F7rExaGhfSBlG05cjaQ%3D%3D&trackingId=TQapC8ZbBTkE%2FxFX7ijxhg%3D%3D&position=12&pageNum=25&trk=public_jobs_jserp-result_search-card
5891,637,iMldK9pu5610IeM3fMMhog==,2021-10-27,Apex Systems,Senior Business/Systems Analyst,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/senior-business-systems-analyst-at-apex-systems-2768861313?refId=MJq%2F7rExaGhfSBlG05cjaQ%3D%3D&trackingId=iMldK9pu5610IeM3fMMhog%3D%3D&position=13&pageNum=25&trk=public_jobs_jserp-result_search-card
5894,640,TvMznkZ7UO0FH6ORdxfP+A==,2021-10-14,OpenText,Sr. Revenue Operations Analyst,Canada,https://ca.linkedin.com/jobs/view/sr-revenue-operations-analyst-at-opentext-2674742718?refId=MJq%2F7rExaGhfSBlG05cjaQ%3D%3D&trackingId=TvMznkZ7UO0FH6ORdxfP%2BA%3D%3D&position=16&pageNum=25&trk=public_jobs_jserp-result_search-card
5896,642,IKH0CfZOg3fYMcixBIlq8Q==,2021-10-26,OSF Digital,Ecommerce Consultant,Canada,https://ca.linkedin.com/jobs/view/ecommerce-consultant-at-osf-digital-2767871258?refId=MJq%2F7rExaGhfSBlG05cjaQ%3D%3D&trackingId=IKH0CfZOg3fYMcixBIlq8Q%3D%3D&position=18&pageNum=25&trk=public_jobs_jserp-result_search-card
5897,643,Pfo1bRKW9xzCHn59aH1BLg==,2021-10-13,Sovereign Insurance,"AVP, Finance","Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/avp-finance-at-sovereign-insurance-2754791583?refId=MJq%2F7rExaGhfSBlG05cjaQ%3D%3D&trackingId=Pfo1bRKW9xzCHn59aH1BLg%3D%3D&position=19&pageNum=25&trk=public_jobs_jserp-result_search-card
5898,644,6UuZ3TmDx4yBe28VJWp+pg==,2021-09-14,Shakepay,Product Manager - Card (Remote - Canada),"Montreal, Quebec, Canada",https://ca.linkedin.com/jobs/view/product-manager-card-remote-canada-at-shakepay-2750608285?refId=MJq%2F7rExaGhfSBlG05cjaQ%3D%3D&trackingId=6UuZ3TmDx4yBe28VJWp%2Bpg%3D%3D&position=20&pageNum=25&trk=public_jobs_jserp-result_search-card
5900,646,LwdtJS8KtfqIXQus1LQdqA==,2021-09-24,Aon,Associate Account Executive - Remote Position,"London, Ontario, Canada",https://ca.linkedin.com/jobs/view/associate-account-executive-remote-position-at-aon-2766139978?refId=MJq%2F7rExaGhfSBlG05cjaQ%3D%3D&trackingId=LwdtJS8KtfqIXQus1LQdqA%3D%3D&position=22&pageNum=25&trk=public_jobs_jserp-result_search-card
5902,648,JfioVkANLC7tM5u6Gz6Jfw==,2021-10-21,Association of Regulated Nurses of Manitoba,Communications Coordinator,"Winnipeg, Manitoba, Canada",https://ca.linkedin.com/jobs/view/communications-coordinator-at-association-of-regulated-nurses-of-manitoba-2767193572?refId=MJq%2F7rExaGhfSBlG05cjaQ%3D%3D&trackingId=JfioVkANLC7tM5u6Gz6Jfw%3D%3D&position=24&pageNum=25&trk=public_jobs_jserp-result_search-card
5905,651,c+3t1DFjcQgtxAKaocqAAA==,2021-10-29,AUTOVERSE.TECH,AWS Big Data Engineer,Canada,https://ca.linkedin.com/jobs/view/aws-big-data-engineer-at-autoverse-tech-2771443401?refId=3NzKZ8DVuoLYplRpuEZ%2BDw%3D%3D&trackingId=c%2B3t1DFjcQgtxAKaocqAAA%3D%3D&position=2&pageNum=26&trk=public_jobs_jserp-result_search-card
5908,654,/84VIg6iucQevxMx4bl0Ww==,2021-10-12,Local Logic,Product Designer,"Montreal, Quebec, Canada",https://ca.linkedin.com/jobs/view/product-designer-at-local-logic-2714595635?refId=3NzKZ8DVuoLYplRpuEZ%2BDw%3D%3D&trackingId=%2F84VIg6iucQevxMx4bl0Ww%3D%3D&position=5&pageNum=26&trk=public_jobs_jserp-result_search-card
5910,656,rDJiz1LwGdrszqP7c/MX/w==,2021-09-24,"Techaxis, Inc",Lead CX Strategist,Canada,https://ca.linkedin.com/jobs/view/lead-cx-strategist-at-techaxis-inc-2729419963?refId=3NzKZ8DVuoLYplRpuEZ%2BDw%3D%3D&trackingId=rDJiz1LwGdrszqP7c%2FMX%2Fw%3D%3D&position=7&pageNum=26&trk=public_jobs_jserp-result_search-card
5912,658,sH5W2E16Ehwdj4bNKoSMpQ==,2021-10-18,Flexiti,"Senior Analyst, Treasury","Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/senior-analyst-treasury-at-flexiti-2764490652?refId=3NzKZ8DVuoLYplRpuEZ%2BDw%3D%3D&trackingId=sH5W2E16Ehwdj4bNKoSMpQ%3D%3D&position=9&pageNum=26&trk=public_jobs_jserp-result_search-card
5913,659,539rLHGtB/83f28ykAry9A==,2021-11-01,Medavie Blue Cross / Croix Bleue Medavie,"Director, Digital Product",Canada,https://ca.linkedin.com/jobs/view/director-digital-product-at-medavie-blue-cross-croix-bleue-medavie-2781679903?refId=3NzKZ8DVuoLYplRpuEZ%2BDw%3D%3D&trackingId=539rLHGtB%2F83f28ykAry9A%3D%3D&position=10&pageNum=26&trk=public_jobs_jserp-result_search-card
5914,660,TwSwe8p6uu6Eml5pc31dMQ==,2021-10-18,Sherweb,Social Media Specialist,Canada,https://ca.linkedin.com/jobs/view/social-media-specialist-at-sherweb-2758292704?refId=3NzKZ8DVuoLYplRpuEZ%2BDw%3D%3D&trackingId=TwSwe8p6uu6Eml5pc31dMQ%3D%3D&position=11&pageNum=26&trk=public_jobs_jserp-result_search-card
5916,662,cgCO4/GRy346Y8626p5VQg==,2021-10-22,Lowe's Canada,Analyste information sur le produit - Télétravail,"Boucherville, Quebec, Canada",https://ca.linkedin.com/jobs/view/analyste-information-sur-le-produit-t%C3%A9l%C3%A9travail-at-lowe-s-canada-2770091742?refId=3NzKZ8DVuoLYplRpuEZ%2BDw%3D%3D&trackingId=cgCO4%2FGRy346Y8626p5VQg%3D%3D&position=13&pageNum=26&trk=public_jobs_jserp-result_search-card
5919,665,gRfqXivXNV7KS8ls7E8Xrw==,2021-10-08,Nest Wealth,Client Portfolio Manager,Canada,https://ca.linkedin.com/jobs/view/client-portfolio-manager-at-nest-wealth-2749406489?refId=3NzKZ8DVuoLYplRpuEZ%2BDw%3D%3D&trackingId=gRfqXivXNV7KS8ls7E8Xrw%3D%3D&position=16&pageNum=26&trk=public_jobs_jserp-result_search-card
5920,666,vXZ95A6QTb7WX48Q6Fl/Kg==,2021-10-30,ServiceNow,"Mgr, Solution Consulting-Employee Workflows","Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/mgr-solution-consulting-employee-workflows-at-servicenow-2668390692?refId=3NzKZ8DVuoLYplRpuEZ%2BDw%3D%3D&trackingId=vXZ95A6QTb7WX48Q6Fl%2FKg%3D%3D&position=17&pageNum=26&trk=public_jobs_jserp-result_search-card
